,sample,sample_2,uncorrected_dist,rep,b_s1,b_s2,b_mean,n_s1,n_s2,N_mean,subsample_mean_dist,no_strapped_dist,corrected_dist,corrected_dist_cons
10420,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425991_2,0.1379152188862656,48,403014,405650,404332.0,1690960,1703254,1697107.0,0.136542396471692,0.13067861078,0.131348694098,0.13721247979
10421,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425991_2,0.1217410190552774,48,384397,405650,395023.5,1604392,1703254,1653823.0,0.12286570229881605,0.12791918675,0.127369522898,0.122316038446
10422,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425991_2,0.1859351389261699,48,374097,405650,389873.5,1556700,1703254,1629977.0,0.1981015415660081,0.201743664488,0.195793440624,0.192151317702
10423,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425991_2,0.1572071552821504,48,404199,405650,404924.5,1696485,1703254,1699869.5,0.15842758737212845,0.153192580184,0.15259692784,0.157831935028
10424,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425991_2,0.1364814575989314,48,409809,405650,407729.5,1722668,1703254,1712961.0,0.1367703475910198,0.130754398906,0.130613455479,0.136629404164
10425,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425991_2,0.1888220054912634,48,355279,405650,380464.5,1469941,1703254,1586597.5,0.19056332565923906,0.194345333581,0.193492621694,0.189710613772
10426,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425991_2,0.1589406092786962,48,393098,405650,399374.0,1644797,1703254,1674025.5,0.16052493356334518,0.160088733868,0.159314890725,0.15975109042
10427,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425991_2,0.1367183174795529,48,414002,405650,409826.0,1742262,1703254,1722758.0,0.13863481114784906,0.13401921146,0.13308446247,0.137700062157
10428,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425991_2,0.1842575291796346,48,416113,405650,410881.5,1752136,1703254,1727695.0,0.18644762983393684,0.186412114996,0.185344071768,0.185379586606
10429,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425991_2,0.1405315734855399,48,409901,405650,407775.5,1723097,1703254,1713175.5,0.13987182373597667,0.136197293912,0.136519170116,0.14019369994
10430,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425992_2,0.1102098883443327,48,404342,400078,402210.0,1697154,1677279,1687216.5,0.11186444040388852,0.114476015766,0.113668183005,0.111056607643
10431,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425992_2,0.1088178847393521,48,396380,400078,398229.0,1660060,1677279,1668669.5,0.10858653493076596,0.1054948846,0.10560790333,0.108699553661
10432,ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425992_2,0.1118980789275716,48,405650,400078,402864.0,1703254,1677279,1690266.5,0.11441445978258664,0.112691664396,0.111463156335,0.113185951721
10433,ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425992_2,0.0,48,400078,400078,400078.0,1677279,1677279,1677279.0,0.0,0.0,0.0,0.0
10434,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425992_2,0.1047818714338695,48,403014,400078,401546.0,1690960,1677279,1684119.5,0.10667318008918325,0.104295621511,0.103372107242,0.105749665821
10435,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425992_2,0.0978765294290964,48,384397,400078,392237.5,1604392,1677279,1640835.5,0.0986952016601906,0.098442492524,0.098042223397,0.098294932533
10436,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425992_2,0.1993081999522868,48,374097,400078,387087.5,1556700,1677279,1616989.5,0.19346920809473214,0.185979478225,0.188836337468,0.196326067338
10437,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425992_2,0.1596336880547489,48,404199,400078,402138.5,1696485,1677279,1686882.0,0.157704821917785,0.151898078166,0.152839854046,0.158646597798
10438,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425992_2,0.1062257940668966,48,409809,400078,404943.5,1722668,1677279,1699973.5,0.10629499533407076,0.104606618788,0.10457284419,0.106261220736
10439,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425992_2,0.1851810849698254,48,355279,400078,377678.5,1469941,1677279,1573610.0,0.18754834500051762,0.187617400011,0.1864576656,0.18638861059
10440,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425992_2,0.1543964552987467,48,393098,400078,396588.0,1644797,1677279,1661038.0,0.15693786018055314,0.156525074004,0.155283267699,0.155696053876
10441,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425992_2,0.109048792882317,48,414002,400078,407040.0,1742262,1677279,1709770.5,0.10998565851421865,0.106157146178,0.105700029631,0.109528541967
10442,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425992_2,0.1832652127934573,48,416113,400078,408095.5,1752136,1677279,1714707.5,0.18240367655022208,0.180429116561,0.180849416601,0.18282397659
10443,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425992_2,0.1138909433207974,48,409901,400078,404989.5,1723097,1677279,1700188.0,0.1109952529065247,0.108032253048,0.109445524339,0.112408524198
10444,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425993_2,0.1301301569127029,48,404342,403014,403678.0,1697154,1690960,1694057.0,0.13248493176443318,0.128712217004,0.127562733031,0.131335447792
10445,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425993_2,0.0671242787753602,48,396380,403014,399697.0,1660060,1690960,1675510.0,0.06668268628058718,0.065635005616,0.065850687474,0.066898368138
10446,ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425993_2,0.1379152188862656,48,405650,403014,404332.0,1703254,1690960,1697107.0,0.136542396471692,0.13067861078,0.131348694098,0.13721247979
10447,ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425993_2,0.1047818714338695,48,400078,403014,401546.0,1677279,1690960,1684119.5,0.10667318008918325,0.104295621511,0.103372107242,0.105749665821
10448,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425993_2,0.0,48,403014,403014,403014.0,1690960,1690960,1690960.0,0.0,0.0,0.0,0.0
10449,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425993_2,0.1000526349856572,48,384397,403014,393705.5,1604392,1690960,1647676.0,0.10088142312741308,0.09749167205,0.097086543022,0.1004762941
10450,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425993_2,0.1848855001234763,48,374097,403014,388555.5,1556700,1690960,1623830.0,0.1898639158380233,0.18833035407,0.185895082443,0.187428644211
10451,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425993_2,0.1515656033640488,48,404199,403014,403606.5,1696485,1690960,1693722.5,0.15356902377583526,0.150890451158,0.149912471004,0.152591043622
10452,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425993_2,0.016789045110955,48,409809,403014,406411.5,1722668,1690960,1706814.0,0.016816037043399693,0.017647593047,0.017634421892,0.016802865888
10453,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425993_2,0.1774612212574226,48,355279,403014,379146.5,1469941,1690960,1580450.5,0.1795974103894621,0.181538107145,0.180491815451,0.178551118695
10454,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425993_2,0.1437226709718113,48,393098,403014,398056.0,1644797,1690960,1667878.5,0.1446483526469342,0.144520495784,0.144068273928,0.14419613079
10455,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425993_2,0.0200807637702333,48,414002,403014,408508.0,1742262,1690960,1716611.0,0.0205266865647699,0.021502303938,0.021284771508,0.020309154135
10456,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425993_2,0.1750171452619801,48,416113,403014,409563.5,1752136,1690960,1721548.0,0.17640676916464554,0.174222177543,0.17354438259,0.175728974212
10457,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425993_2,0.0664320642897549,48,409901,403014,406457.5,1723097,1690960,1707028.5,0.06577736482296057,0.065990272304,0.066309741635,0.066096834154
10458,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425995_2,0.1138829622375813,48,404342,384397,394369.5,1697154,1604392,1650773.0,0.11573476338607752,0.121283804914,0.120378692898,0.11482965137
10459,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425995_2,0.1020689921678107,48,396380,384397,390388.5,1660060,1604392,1632226.0,0.10136835560930978,0.098414501222,0.098757151554,0.101711005941
10460,ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425995_2,0.1217410190552774,48,405650,384397,395023.5,1703254,1604392,1653823.0,0.12286570229881605,0.12791918675,0.127369522898,0.122316038446
10461,ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425995_2,0.0978765294290964,48,400078,384397,392237.5,1677279,1604392,1640835.5,0.0986952016601906,0.098442492524,0.098042223397,0.098294932533
10462,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425995_2,0.1000526349856572,48,403014,384397,393705.5,1690960,1604392,1647676.0,0.10088142312741308,0.09749167205,0.097086543022,0.1004762941
10463,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425995_2,0.0,48,384397,384397,384397.0,1604392,1604392,1604392.0,0.0,0.0,0.0,0.0
10464,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425995_2,0.1963900526638322,48,374097,384397,379247.0,1556700,1604392,1580546.0,0.19098720086789642,0.188214453799,0.190861006592,0.193633753661
10465,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425995_2,0.1517029520065854,48,404199,384397,394298.0,1696485,1604392,1650438.5,0.15279519766605407,0.148225306919,0.147691440085,0.152261330832
10466,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425995_2,0.1025395141578131,48,409809,384397,397103.0,1722668,1604392,1663530.0,0.1003854581566337,0.097710502568,0.098762932655,0.101437888244
10467,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425995_2,0.1826584804541351,48,355279,384397,369838.0,1469941,1604392,1537166.5,0.1842740935464204,0.187657112308,0.186864642593,0.183481623831
10468,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425995_2,0.1521198945153326,48,393098,384397,388747.5,1644797,1604392,1624594.5,0.1499289581367253,0.148614884243,0.149686628295,0.151000702188
10469,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425995_2,0.1053410816421356,48,414002,384397,399199.5,1742262,1604392,1673327.0,0.10419253044263473,0.099079422745,0.099640412519,0.104753520217
10470,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425995_2,0.1724870714470346,48,416113,384397,400255.0,1752136,1604392,1678264.0,0.17550948772105088,0.175502830619,0.174026809666,0.174033466768
10471,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425995_2,0.1080326795694035,48,409901,384397,397149.0,1723097,1604392,1663744.5,0.10464764090885886,0.101917125208,0.103570978772,0.106301494473
10472,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425997_2,0.1879299330252801,48,404342,374097,389219.5,1697154,1556700,1626927.0,0.19456518389617272,0.192596720312,0.189351302544,0.191319766128
10473,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425997_2,0.1937438199647335,48,396380,374097,385238.5,1660060,1556700,1608380.0,0.19323448174598595,0.192280041563,0.192529315444,0.193483755627
10474,ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425997_2,0.1859351389261699,48,405650,374097,389873.5,1703254,1556700,1629977.0,0.1981015415660081,0.201743664488,0.195793440624,0.192151317702
10475,ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425997_2,0.1993081999522868,48,400078,374097,387087.5,1677279,1556700,1616989.5,0.19346920809473214,0.185979478225,0.188836337468,0.196326067338
10476,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425997_2,0.1848855001234763,48,403014,374097,388555.5,1690960,1556700,1623830.0,0.1898639158380233,0.18833035407,0.185895082443,0.187428644211
10477,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425997_2,0.1963900526638322,48,384397,374097,379247.0,1604392,1556700,1580546.0,0.19098720086789642,0.188214453799,0.190861006592,0.193633753661
10478,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425997_2,0.0,48,374097,374097,374097.0,1556700,1556700,1556700.0,0.0,0.0,0.0,0.0
10479,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425997_2,0.1455529087403714,48,404199,374097,389148.0,1696485,1556700,1626592.5,0.1459765687883566,0.140542661469,0.140335439627,0.145769346946
10480,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425997_2,0.1836036046357552,48,409809,374097,391953.0,1722668,1556700,1639684.0,0.1898674994090403,0.189118714736,0.186056177552,0.186804962225
10481,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425997_2,0.1392497175563876,48,355279,374097,364688.0,1469941,1556700,1513320.5,0.13778857937924863,0.133573059996,0.134290336438,0.138505855821
10482,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425997_2,0.1508615177554246,48,393098,374097,383597.5,1644797,1556700,1600748.5,0.15193939317218141,0.147394518061,0.146866869328,0.15141174444
10483,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425997_2,0.186409232612692,48,414002,374097,394049.5,1742262,1556700,1649481.0,0.18705656853470998,0.182973386483,0.182656990152,0.186740172203
10484,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425997_2,0.1897506846697672,48,416113,374097,395105.0,1752136,1556700,1654418.0,0.18808902198702193,0.188910918074,0.189722956361,0.188901060274
10485,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425997_2,0.1956083540537367,48,409901,374097,391999.0,1723097,1556700,1639898.5,0.19344991791984983,0.191627199897,0.192682493239,0.194505211262
10486,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425998_2,0.139108078548497,48,404342,404199,404270.5,1697154,1696485,1696819.5,0.13860326996507435,0.133702769131,0.133949171531,0.138849672365
10487,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425998_2,0.1585119910570178,48,396380,404199,400289.5,1660060,1696485,1678272.5,0.1591650730594383,0.154649440255,0.154330489543,0.158846122348
10488,ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425998_2,0.1572071552821504,48,405650,404199,404924.5,1703254,1696485,1699869.5,0.15842758737212845,0.153192580184,0.15259692784,0.157831935028
10489,ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425998_2,0.1596336880547489,48,400078,404199,402138.5,1677279,1696485,1686882.0,0.157704821917785,0.151898078166,0.152839854046,0.158646597798
10490,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425998_2,0.1515656033640488,48,403014,404199,403606.5,1690960,1696485,1693722.5,0.15356902377583526,0.150890451158,0.149912471004,0.152591043622
10491,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425998_2,0.1517029520065854,48,384397,404199,394298.0,1604392,1696485,1650438.5,0.15279519766605407,0.148225306919,0.147691440085,0.152261330832
10492,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425998_2,0.1455529087403714,48,374097,404199,389148.0,1556700,1696485,1626592.5,0.1459765687883566,0.140542661469,0.140335439627,0.145769346946
10493,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425998_2,0.0,48,404199,404199,404199.0,1696485,1696485,1696485.0,0.0,0.0,0.0,0.0
10494,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425998_2,0.1549971982627787,48,409809,404199,407004.0,1722668,1696485,1709576.5,0.15482365219967462,0.151708850849,0.151793528701,0.154908330052
10495,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425998_2,0.173677625086797,48,355279,404199,379739.0,1469941,1696485,1583213.0,0.17306985443586317,0.173494549424,0.173792204061,0.173367509072
10496,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425998_2,0.0143332575470401,48,393098,404199,398648.5,1644797,1696485,1670641.0,0.013824344839911618,0.015556080922,0.015804678443,0.014072942361
10497,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425998_2,0.1559709670532905,48,414002,404199,409100.5,1742262,1696485,1719373.5,0.15452775694405171,0.150086730839,0.150790709432,0.155231735537
10498,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425998_2,0.1854088993180462,48,416113,404199,410156.0,1752136,1696485,1724310.5,0.1840290234853715,0.176830915292,0.177503902496,0.184702010689
10499,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425998_2,0.1610551224852109,48,409901,404199,407050.0,1723097,1696485,1709791.0,0.15770028493735486,0.156294072906,0.157930979361,0.159337191392
10500,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425999_2,0.1359994679440555,48,404342,409809,407075.5,1697154,1722668,1709911.0,0.13183835282668416,0.130146568544,0.132176869692,0.133868653974
10501,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425999_2,0.0654274619942367,48,396380,409809,403094.5,1660060,1722668,1691364.0,0.06591218445336056,0.065077655377,0.064841020891,0.065675549967
10502,ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425999_2,0.1364814575989314,48,405650,409809,407729.5,1703254,1722668,1712961.0,0.1367703475910198,0.130754398906,0.130613455479,0.136629404164
10503,ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425999_2,0.1062257940668966,48,400078,409809,404943.5,1677279,1722668,1699973.5,0.10629499533407076,0.104606618788,0.10457284419,0.106261220736
10504,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425999_2,0.016789045110955,48,403014,409809,406411.5,1690960,1722668,1706814.0,0.016816037043399693,0.017647593047,0.017634421892,0.016802865888
10505,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425999_2,0.1025395141578131,48,384397,409809,397103.0,1604392,1722668,1663530.0,0.1003854581566337,0.097710502568,0.098762932655,0.101437888244
10506,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425999_2,0.1836036046357552,48,374097,409809,391953.0,1556700,1722668,1639684.0,0.1898674994090403,0.189118714736,0.186056177552,0.186804962225
10507,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425999_2,0.1549971982627787,48,404199,409809,407004.0,1696485,1722668,1709576.5,0.15482365219967462,0.151708850849,0.151793528701,0.154908330052
10508,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425999_2,0.0,48,409809,409809,409809.0,1722668,1722668,1722668.0,0.0,0.0,0.0,0.0
10509,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425999_2,0.1817797270815376,48,355279,409809,382544.0,1469941,1722668,1596304.5,0.18955134780178448,0.189365241299,0.185560769004,0.185746875506
10510,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425999_2,0.1457196724060867,48,393098,409809,401453.5,1644797,1722668,1683732.5,0.14511490635511298,0.142722551812,0.143017855235,0.145410209778
10511,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425999_2,0.0193186635644874,48,414002,409809,411905.5,1742262,1722668,1732465.0,0.019236983310473885,0.019900495276,0.01994032283,0.019276810865
10512,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425999_2,0.178943234879982,48,416113,409809,412961.0,1752136,1722668,1737402.0,0.1772290357993011,0.173301205521,0.174136934802,0.178064765081
10513,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425999_2,0.065398620199758,48,409901,409809,409855.0,1723097,1722668,1722882.5,0.06534609351672332,0.065264898622,0.065290517922,0.065371712817
10514,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6426000_2,0.1924343147837137,48,404342,355279,379810.5,1697154,1469941,1583547.5,0.18348224697656948,0.190307824467,0.194692033969,0.187866456479
10515,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6426000_2,0.1912047035699582,48,396380,355279,375829.5,1660060,1469941,1565000.5,0.1867902696006226,0.185571198641,0.187734481045,0.188953552005
10516,ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6426000_2,0.1888220054912634,48,405650,355279,380464.5,1703254,1469941,1586597.5,0.19056332565923906,0.194345333581,0.193492621694,0.189710613772
10517,ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6426000_2,0.1851810849698254,48,400078,355279,377678.5,1677279,1469941,1573610.0,0.18754834500051762,0.187617400011,0.1864576656,0.18638861059
10518,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6426000_2,0.1774612212574226,48,403014,355279,379146.5,1690960,1469941,1580450.5,0.1795974103894621,0.181538107145,0.180491815451,0.178551118695
10519,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6426000_2,0.1826584804541351,48,384397,355279,369838.0,1604392,1469941,1537166.5,0.1842740935464204,0.187657112308,0.186864642593,0.183481623831
10520,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6426000_2,0.1392497175563876,48,374097,355279,364688.0,1556700,1469941,1513320.5,0.13778857937924863,0.133573059996,0.134290336438,0.138505855821
10521,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6426000_2,0.173677625086797,48,404199,355279,379739.0,1696485,1469941,1583213.0,0.17306985443586317,0.173494549424,0.173792204061,0.173367509072
10522,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6426000_2,0.1817797270815376,48,409809,355279,382544.0,1722668,1469941,1596304.5,0.18955134780178448,0.189365241299,0.185560769004,0.185746875506
10523,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6426000_2,0.0,48,355279,355279,355279.0,1469941,1469941,1469941.0,0.0,0.0,0.0,0.0
10524,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6426000_2,0.172851985235467,48,393098,355279,374188.5,1644797,1469941,1557369.0,0.17420108314415753,0.178485278951,0.177823987476,0.173539791669
10525,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6426000_2,0.1551110332012338,48,414002,355279,384640.5,1742262,1469941,1606101.5,0.1557798807749857,0.150800772967,0.150473456264,0.155452564072
10526,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6426000_2,0.1586097612253271,48,416113,355279,385696.0,1752136,1469941,1611038.5,0.1549595473144739,0.156945707568,0.158731734172,0.156745573919
10527,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6426000_2,0.1793598678899168,48,409901,355279,382590.0,1723097,1469941,1596519.0,0.1841245045917314,0.186393480944,0.184061045925,0.181792069573
10528,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6426001_2,0.1549418452363311,48,404342,393098,398720.0,1697154,1644797,1670975.5,0.15837144268567616,0.157288718929,0.155613420749,0.156696144506
10529,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6426001_2,0.1539169074384761,48,396380,393098,394739.0,1660060,1644797,1652428.5,0.15613566960601793,0.15230408231,0.151219645048,0.155051232344
10530,ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6426001_2,0.1589406092786962,48,405650,393098,399374.0,1703254,1644797,1674025.5,0.16052493356334518,0.160088733868,0.159314890725,0.15975109042
10531,ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6426001_2,0.1543964552987467,48,400078,393098,396588.0,1677279,1644797,1661038.0,0.15693786018055314,0.156525074004,0.155283267699,0.155696053876
10532,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6426001_2,0.1437226709718113,48,403014,393098,398056.0,1690960,1644797,1667878.5,0.1446483526469342,0.144520495784,0.144068273928,0.14419613079
10533,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6426001_2,0.1521198945153326,48,384397,393098,388747.5,1604392,1644797,1624594.5,0.1499289581367253,0.148614884243,0.149686628295,0.151000702188
10534,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6426001_2,0.1508615177554246,48,374097,393098,383597.5,1556700,1644797,1600748.5,0.15193939317218141,0.147394518061,0.146866869328,0.15141174444
10535,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6426001_2,0.0143332575470401,48,404199,393098,398648.5,1696485,1644797,1670641.0,0.013824344839911618,0.015556080922,0.015804678443,0.014072942361
10536,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6426001_2,0.1457196724060867,48,409809,393098,401453.5,1722668,1644797,1683732.5,0.14511490635511298,0.142722551812,0.143017855235,0.145410209778
10537,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6426001_2,0.172851985235467,48,355279,393098,374188.5,1469941,1644797,1557369.0,0.17420108314415753,0.178485278951,0.177823987476,0.173539791669
10538,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6426001_2,0.0,48,393098,393098,393098.0,1644797,1644797,1644797.0,0.0,0.0,0.0,0.0
10539,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6426001_2,0.137976028014109,48,414002,393098,403550.0,1742262,1644797,1693529.5,0.1390465094250147,0.136240755909,0.135718201613,0.138523955129
10540,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6426001_2,0.1826745220698659,48,416113,393098,404605.5,1752136,1644797,1698466.5,0.18334091387598317,0.181265817195,0.180940567389,0.18301566407
10541,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6426001_2,0.1617908558739579,48,409901,393098,401499.5,1723097,1644797,1683947.0,0.15531005840188603,0.153240306327,0.156404818312,0.158474570387
10542,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6426002_2,0.1364501438299331,48,404342,414002,409172.0,1697154,1742262,1719708.0,0.13483536986030153,0.131612213326,0.13239987069,0.135623027224
10543,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6426002_2,0.0706959107442741,48,396380,414002,405191.0,1660060,1742262,1701161.0,0.07031166306119367,0.068204822404,0.068392351407,0.070499192064
