sample,variable,dist,condition,true_dist,scaled_dist
n1,n2,0.010113873781149908,subsample_uncor,0.01,0.9887408342625212
n1,n2,0.00994333395099065,subsample_uncor,0.01,1.0056988983060058
n1,n2,0.009933676512548707,subsample_uncor,0.01,1.0066766304869612
n1,n2,0.009695726256584302,subsample_uncor,0.01,1.031382253929567
n1,n2,0.010000754638196229,sim,0.01,0.9999245418747352
n1,n2,0.009983280439761252,sim,0.01,1.0016747561424957
n1,n2,0.009962681264120024,sim,0.01,1.0037458526365164
n1,n2,0.010052915195236134,sim,0.01,0.9947363332716456
n1,n2,0.009977444495593405,sim,0.01,1.0022606494495216
n1,n2,0.009947769423262035,sim,0.01,1.0052504812401288
n1,n2,0.009990416103314964,sim,0.01,1.000959309060396
n1,n2,0.010007103369941437,sim,0.01,0.9992901672263352
n1,n2,0.00997014412567403,sim,0.01,1.0029945278573345
n1,n2,0.009981576505883905,sim,0.01,1.0018457499279032
n1,n2,0.009949528510514291,sim,0.01,1.005072751882903
n1,n2,0.009960646389200302,sim,0.01,1.0039509093347965
n1,n2,0.010045960530400758,sim,0.01,0.9954249740219788
n1,n2,0.00999209426044358,sim,0.01,1.0007911994573266
n1,n2,0.00994091525490434,sim,0.01,1.0059435920718176
n1,n2,0.009979317616597328,sim,0.01,1.0020725248155518
n1,n2,0.00992474958654418,sim,0.01,1.0075820969385307
n1,n2,0.009967264978202571,sim,0.01,1.0032842531897184
n1,n2,0.010003263895018526,sim,0.01,0.9996737169934954
n1,n2,0.009917074549197016,sim,0.01,1.0083618864002286
n1,n2,0.009977335609342705,sim,0.01,1.002271587480336
n1,n2,0.00991736572875482,sim,0.01,1.0083322803156878
n1,n2,0.01001768773631902,sim,0.01,0.9982343494043148
n1,n2,0.009934023208522522,sim,0.01,1.0066414976180924
n1,n2,0.009964009235877385,sim,0.01,1.0036120765517784
n1,n2,0.009983422620281542,sim,0.01,1.0016604906302151
n1,n2,0.010015647674573608,sim,0.01,0.9984376772144921
n1,n2,0.009937092766051505,sim,0.01,1.0063305471156925
n1,n2,0.009945563234845672,sim,0.01,1.0054734723282035
n1,n2,0.00998050761357528,sim,0.01,1.0019530455944152
n1,n2,0.00999126900953971,sim,0.01,1.00087386201412
n1,n2,0.0100447605183321,sim,0.01,0.9955438939285404
n1,n2,0.009993838352038141,sim,0.01,1.0006165446893187
n1,n2,0.009979601790747238,sim,0.01,1.0020439902994602
n1,n2,0.009923319532248644,sim,0.01,1.007727300073545
n1,n2,0.009874715473147269,sim,0.01,1.0126874062542282
n1,n2,0.009981202124718107,sim,0.01,1.0018833277842696
n1,n2,0.009993702934520107,sim,0.01,1.0006301033281808
n1,n2,0.00996669096619552,sim,0.01,1.0033420353773839
n1,n2,0.009994378028877924,sim,0.01,1.0005625133555918
n1,n2,0.0100260977448531,sim,0.01,0.9973970187088492
n1,n2,0.009935896895348736,sim,0.01,1.0064516676578308
n1,n2,0.009996350765282144,sim,0.01,1.00036505668954
n1,n2,0.010005648546806595,sim,0.01,0.9994354642000296
n1,n2,0.009958191751935007,sim,0.01,1.0041983774872452
n1,n2,0.01003119390564588,sim,0.01,0.9968903097737624
n1,n2,0.010023817499719995,sim,0.01,0.9976239092820016
n1,n2,0.00995232871636488,sim,0.01,1.0047899627307058
n1,n2,0.009955341717895827,sim,0.01,1.0044858612963423
n1,n2,0.01001424537634123,sim,0.01,0.9985774887866352
n1,n2,0.0100012957919005,sim,0.01,0.9998704375985409
n1,n2,0.009950201932375221,sim,0.01,1.005004729347527
n1,n2,0.00998593639622388,sim,0.01,1.0014083410126104
n1,n2,0.009985333350025721,sim,0.01,1.0014688192632288
n1,n2,0.009956077591544288,sim,0.01,1.0044116177331741
n1,n2,0.009949624726800893,sim,0.01,1.0050630324843723
n1,n2,0.00997801038206882,sim,0.01,1.002203807882451
n1,n2,0.009940350167557949,sim,0.01,1.0060007777831337
n1,n2,0.010011297038105127,sim,0.01,0.9988715709800509
n1,n2,0.009981604045281813,sim,0.01,1.0018429858201885
n1,n2,0.00987085207634161,sim,0.01,1.013083766493465
n1,n2,0.009973352878424928,sim,0.01,1.0026718318202414
n1,n2,0.009927560823385452,sim,0.01,1.0072967748980102
n1,n2,0.00993910387494008,sim,0.01,1.0061269230934853
n1,n2,0.00997494864984289,sim,0.01,1.0025114264781207
n1,n2,0.009921695079799531,sim,0.01,1.0078922925539102
n1,n2,0.00997894508953062,sim,0.01,1.0021099334930172
n1,n2,0.009956196351708286,sim,0.01,1.0043996368436623
n1,n2,0.009983035638159296,sim,0.01,1.00169931897026
n1,n2,0.01000641011904023,sim,0.01,0.9993593987290176
n1,n2,0.010011050176404544,sim,0.01,0.9988962020757234
n1,n2,0.009953616873275506,sim,0.01,1.0046599268703047
n1,n2,0.009981698914305965,sim,0.01,1.0018334640075954
n1,n2,0.009965524483656462,sim,0.01,1.0034594783646438
n1,n2,0.009951791583900093,sim,0.01,1.0048441947053937
n1,n2,0.010033577952524369,sim,0.01,0.9966534418047832
n1,n2,0.010040246217265037,sim,0.01,0.9959915109257153
n1,n2,0.010022279619075843,sim,0.01,0.9977769908720728
n1,n2,0.009913118671539944,sim,0.01,1.0087642780580734
n1,n2,0.00997690568013502,sim,0.01,1.0023147778084105
n1,n2,0.009929960082400331,sim,0.01,1.0070533936711192
n1,n2,0.009989482864949129,sim,0.01,1.0010528207709104
n1,n2,0.009973131749394293,sim,0.01,1.0026940635379995
n1,n2,0.009892319061384,sim,0.01,1.010885307878549
n1,n2,0.00996744983150985,sim,0.01,1.0032656465836678
n1,n2,0.009962871155596995,sim,0.01,1.0037267213259249
n1,n2,0.010047624313156138,sim,0.01,0.9952601419328768
n1,n2,0.009996826880249443,sim,0.01,1.0003174126939045
n1,n2,0.009975846673279859,sim,0.01,1.0024211806286911
n1,n2,0.010039245339044623,sim,0.01,0.996090807852659
n1,n2,0.010054265469735443,sim,0.01,0.9946027415032168
n1,n2,0.009978821601245712,sim,0.01,1.0021223346403592
n1,n2,0.009922476172270971,sim,0.01,1.0078129517655758
n1,n2,0.00991874682771006,sim,0.01,1.0081918788432973
n1,n2,0.009924037045281223,sim,0.01,1.0076544408663706
n1,n2,0.009928990092197594,sim,0.01,1.0071517754719292
n1,n2,0.01002587784848808,sim,0.01,0.9974188944969062
n1,n2,0.009925290302518198,sim,0.01,1.0075272052710489
n1,n2,0.00993279397950957,sim,0.01,1.0067660741407776
n1,n2,0.009874980431087168,sim,0.01,1.0126602345984668
n1,n2,0.019938234792240158,sim,0.02,1.003097827285286
n1,n2,0.01997648267936333,sim,0.02,1.0011772503204963
n1,n2,0.020038502060991257,sim,0.02,0.998078595851423
n1,n2,0.0199515744932354,sim,0.02,1.0024271521418533
n1,n2,0.020000649166294786,sim,0.02,0.9999675427387688
n1,n2,0.02001775495719859,sim,0.02,0.9991130395373232
n1,n2,0.019880354682369646,sim,0.02,1.0060182687654189
n1,n2,0.019942181950956976,sim,0.02,1.0028992839993744
n1,n2,0.019952705734173667,sim,0.02,1.0023703184147768
n1,n2,0.01994519721203826,sim,0.02,1.0027476683925023
n1,n2,0.019923953951818268,sim,0.02,1.0038168150943148
n1,n2,0.01996725068032808,sim,0.02,1.0016401516761737
n1,n2,0.01990030051454516,sim,0.02,1.0050099487383104
n1,n2,0.019940188185635248,sim,0.02,1.0029995611780556
n1,n2,0.019914472730438386,sim,0.02,1.0042947293016145
n1,n2,0.019920997681649417,sim,0.02,1.0039657812130245
n1,n2,0.019971879233922383,sim,0.02,1.0014080180311653
n1,n2,0.020082360502784842,sim,0.02,0.9958988634441942
n1,n2,0.019988411329796143,sim,0.02,1.0005797694480392
n1,n2,0.01999873458541877,sim,0.02,1.0000632747325
n1,n2,0.020041061251291795,sim,0.02,0.9979511438652408
n1,n2,0.01998094641946271,sim,0.02,1.0009535874896662
n1,n2,0.02005666290828601,sim,0.02,0.9971748586220393
n1,n2,0.01993445927806432,sim,0.02,1.003287810370046
n1,n2,0.020079067204314984,sim,0.02,0.9960622072972596
n1,n2,0.019982761727251785,sim,0.02,1.000862657173393
n1,n2,0.019983624388481232,sim,0.02,1.0008194515269315
n1,n2,0.02002881627156955,sim,0.02,0.998561259378546
n1,n2,0.019935568224878283,sim,0.02,1.0032320009339544
n1,n2,0.01988866525145488,sim,0.02,1.0055978994637147
n1,n2,0.02006057134726353,sim,0.02,0.9969805771622856
n1,n2,0.01984774133441541,sim,0.02,1.007671334637991
n1,n2,0.020084726280265683,sim,0.02,0.9957815566374468
n1,n2,0.02004426288457921,sim,0.02,0.9977917429623584
n1,n2,0.02001652896960787,sim,0.02,0.999174233972685
n1,n2,0.019901798623770683,sim,0.02,1.004934296547048
n1,n2,0.019931702560356517,sim,0.02,1.0034265732913017
n1,n2,0.019955581948594942,sim,0.02,1.0022258459572604
n1,n2,0.01997781633017425,sim,0.02,1.0011104151454353
n1,n2,0.019933346317466908,sim,0.02,1.0033438280493168
n1,n2,0.0198962887572018,sim,0.02,1.0052125923615107
n1,n2,0.019913501171182027,sim,0.02,1.004343727809309
n1,n2,0.019961868104926717,sim,0.02,1.0019102368011277
n1,n2,0.019970518551765203,sim,0.02,1.0014762485089397
n1,n2,0.02005041161533261,sim,0.02,0.9974857565869591
n1,n2,0.019856145914773318,sim,0.02,1.0072448140663417
n1,n2,0.01992189475653393,sim,0.02,1.0039205730388898
n1,n2,0.02005906883921949,sim,0.02,0.9970552551719648
n1,n2,0.019958637144422274,sim,0.02,1.002072428857663
n1,n2,0.01994551438155692,sim,0.02,1.0027317229027426
n1,n2,0.01995980174793456,sim,0.02,1.002013960487839
n1,n2,0.019954389937521674,sim,0.02,1.0022857157057237
n1,n2,0.019964366528615045,sim,0.02,1.0017848535957243
n1,n2,0.02013147853940896,sim,0.02,0.9934690072986154
n1,n2,0.020085028551441408,sim,0.02,0.9957665705466321
n1,n2,0.019972792144509272,sim,0.02,1.0013622459641032
n1,n2,0.01994368212676864,sim,0.02,1.0028238453096767
n1,n2,0.0199806255607633,sim,0.02,1.0009696612940262
n1,n2,0.02001357604274407,sim,0.02,0.9993216583225768
n1,n2,0.01986628729335866,sim,0.02,1.0067306338958484
n1,n2,0.020038975476328314,sim,0.02,0.9980550165164704
n1,n2,0.01996426164944476,sim,0.02,1.0017901163179874
n1,n2,0.019985139923718843,sim,0.02,1.0007435562792093
n1,n2,0.019914845903136816,sim,0.02,1.0042759104076109
n1,n2,0.0199640286199173,sim,0.02,1.0018018096831829
n1,n2,0.019957605278846498,sim,0.02,1.0021242388834315
n1,n2,0.01999353224830038,sim,0.02,1.0003234921983415
n1,n2,0.019897656004696743,sim,0.02,1.005143520185448
n1,n2,0.01993581347873061,sim,0.02,1.0032196589990106
n1,n2,0.02001538568623296,sim,0.02,0.999231307031793
n1,n2,0.02004030401701962,sim,0.02,0.9979888520161476
n1,n2,0.0199447269169442,sim,0.02,1.002771313103758
n1,n2,0.019963544356099303,sim,0.02,1.0018261107972823
n1,n2,0.020018008672038158,sim,0.02,0.9991003764493662
n1,n2,0.020109749989466227,sim,0.02,0.9945424488358277
n1,n2,0.01988017728342908,sim,0.02,1.0060272458772688
n1,n2,0.020007123399620626,sim,0.02,0.9996439568308576
n1,n2,0.02004383886184004,sim,0.02,0.9978128510141088
n1,n2,0.02001327827150157,sim,0.02,0.9993365269137102
n1,n2,0.019980568387360783,sim,0.02,1.0009725255189192
n1,n2,0.020055784704068203,sim,0.02,0.9972185229901832
n1,n2,0.020095038585244328,sim,0.02,0.9952705447744642
n1,n2,0.01991196634630155,sim,0.02,1.0044211431541918
n1,n2,0.019963714103383552,sim,0.02,1.0018175924794623
n1,n2,0.0199389779299412,sim,0.02,1.0030604412258848
n1,n2,0.020023228851195445,sim,0.02,0.9988399048241384
n1,n2,0.02003474201804373,sim,0.02,0.9982659113847115
n1,n2,0.01999773463259644,sim,0.02,1.0001132812013551
n1,n2,0.019896600031096192,sim,0.02,1.0051968662355482
n1,n2,0.019946730957376483,sim,0.02,1.0026705650533587
n1,n2,0.019878815795094654,sim,0.02,1.00609614808822
n1,n2,0.019882949295262603,sim,0.02,1.005886989047711
n1,n2,0.01997012775614615,sim,0.02,1.0014958464071246
n1,n2,0.019982982289926936,sim,0.02,1.0008516101263645
n1,n2,0.0198795383249916,sim,0.02,1.0060595811149675
n1,n2,0.019981687262769013,sim,0.02,1.0009164760207767
n1,n2,0.019854144277311088,sim,0.02,1.0073463615783025
n1,n2,0.01996871665645614,sim,0.02,1.0015666176290676
n1,n2,0.01992290742466095,sim,0.02,1.0038695444242052
n1,n2,0.019957964956680008,sim,0.02,1.0021061788319214
n1,n2,0.01992532644186781,subsample_no_strap,0.02,1.0037476705011612
n1,n2,0.019807600486303763,subsample_no_strap,0.02,1.0097134185349343
n1,n2,0.019835098759529168,subsample_no_strap,0.02,1.0083136082391124
n1,n2,0.019878268604802008,subsample_no_strap,0.02,1.0061238429572577
n1,n2,0.019957452330134552,subsample_no_strap,0.02,1.0021319189023543
n1,n2,0.019865002743406256,subsample_no_strap,0.02,1.006795733095912
n1,n2,0.019910813676090273,subsample_no_strap,0.02,1.0044792907693585
n1,n2,0.019812745865177925,subsample_no_strap,0.02,1.0094511955130452
n1,n2,0.019902593168004856,subsample_no_strap,0.02,1.0048941779180682
n1,n2,0.019885707717180685,subsample_no_strap,0.02,1.0057474586494384
n1,n2,0.01999876971085231,subsample_no_strap,0.02,1.0000615182416457
n1,n2,0.019871619708326675,subsample_no_strap,0.02,1.0064604845280696
n1,n2,0.01992662275074853,subsample_no_strap,0.02,1.0036823725811093
n1,n2,0.020015128957312188,subsample_no_strap,0.02,0.9992441239152416
n1,n2,0.019877371668738243,subsample_no_strap,0.02,1.0061692427603302
n1,n2,0.019875883977581547,subsample_no_strap,0.02,1.0062445535785198
n1,n2,0.01987694551587612,subsample_no_strap,0.02,1.0061908145809224
n1,n2,0.01985526203015809,subsample_no_strap,0.02,1.007289652970687
n1,n2,0.01991894330478375,subsample_no_strap,0.02,1.0040693270710193
n1,n2,0.019954400104050682,subsample_no_strap,0.02,1.002285205053098
n1,n2,0.019878753657395824,subsample_no_strap,0.02,1.0060992929785146
n1,n2,0.019913899747563624,subsample_no_strap,0.02,1.0043236258858292
n1,n2,0.019856959875731547,subsample_no_strap,0.02,1.007203525875241
n1,n2,0.019979106713737774,subsample_no_strap,0.02,1.0010457567778972
n1,n2,0.019997078173593245,subsample_no_strap,0.02,1.00014611266613
n1,n2,0.01991821460893577,subsample_no_strap,0.02,1.0041060603407468
n1,n2,0.0199479284085543,subsample_no_strap,0.02,1.002610375893637
n1,n2,0.01984983621161837,subsample_no_strap,0.02,1.0075649887878535
n1,n2,0.019927330311166624,subsample_no_strap,0.02,1.0036467347958122
n1,n2,0.019889410613054832,subsample_no_strap,0.02,1.0055602143822493
n1,n2,0.019854488659495097,subsample_no_strap,0.02,1.007328888847274
n1,n2,0.019888713558493046,subsample_no_strap,0.02,1.005595457000256
n1,n2,0.01997057295917668,subsample_no_strap,0.02,1.0014735201079843
n1,n2,0.019857831303243114,subsample_no_strap,0.02,1.0071593264433498
n1,n2,0.01994958367250722,subsample_no_strap,0.02,1.0025271869488814
n1,n2,0.01989376474555831,subsample_no_strap,0.02,1.005340128216074
n1,n2,0.01989847024250785,subsample_no_strap,0.02,1.0051023900960618
n1,n2,0.019873126094491045,subsample_no_strap,0.02,1.006384194660956
n1,n2,0.01991929290561024,subsample_no_strap,0.02,1.0040517047855162
n1,n2,0.01988829725863975,subsample_no_strap,0.02,1.005616506024
n1,n2,0.019832248128894104,subsample_no_strap,0.02,1.008458540353854
n1,n2,0.019889617445531776,subsample_no_strap,0.02,1.0055497575441312
n1,n2,0.019899998775985528,subsample_no_strap,0.02,1.0050251874454963
n1,n2,0.019945407502431612,subsample_no_strap,0.02,1.0027370961240942
n1,n2,0.019766540294304875,subsample_no_strap,0.02,1.0118108532003645
n1,n2,0.019856658610292115,subsample_no_strap,0.02,1.0072188071780408
n1,n2,0.019843276219911183,subsample_no_strap,0.02,1.0078980798509252
n1,n2,0.019919349590084415,subsample_no_strap,0.02,1.0040488475565352
n1,n2,0.019851821233761544,subsample_no_strap,0.02,1.0074642404086558
n1,n2,0.01990772103252843,subsample_no_strap,0.02,1.0046353355726048
n1,n2,0.01993401518428738,subsample_no_strap,0.02,1.00331016180647
n1,n2,0.02002283311521293,subsample_no_strap,0.02,0.9988596461309174
n1,n2,0.019950697208570112,subsample_no_strap,0.02,1.0024712315020603
n1,n2,0.019936686570592055,subsample_no_strap,0.02,1.0031757247717048
n1,n2,0.01974243551421453,subsample_no_strap,0.02,1.0130462366509958
n1,n2,0.019818942605414284,subsample_no_strap,0.02,1.0091355728804752
n1,n2,0.01986120818965737,subsample_no_strap,0.02,1.0069880849652892
n1,n2,0.01998755905452164,subsample_no_strap,0.02,1.0006224344575756
n1,n2,0.019859521897230968,subsample_no_strap,0.02,1.007073589359098
n1,n2,0.019803659302894502,subsample_no_strap,0.02,1.0099143645173092
n1,n2,0.01992404512707522,subsample_no_strap,0.02,1.0038122214861662
n1,n2,0.0199336509734186,subsample_no_strap,0.02,1.0033284934440698
n1,n2,0.019874894878041536,subsample_no_strap,0.02,1.0062946306245215
n1,n2,0.0200207925090151,subsample_no_strap,0.02,0.9989614542478408
n1,n2,0.020028946560604447,subsample_no_strap,0.02,0.9985547637007838
n1,n2,0.019899779331053403,subsample_no_strap,0.02,1.0050362703665867
n1,n2,0.020002259091900853,subsample_no_strap,0.02,0.9998870581622568
n1,n2,0.019786150857471787,subsample_no_strap,0.02,1.0108080214321955
n1,n2,0.01988949260335412,subsample_no_strap,0.02,1.005556069169268
n1,n2,0.019790520178056745,subsample_no_strap,0.02,1.0105848567929772
n1,n2,0.019934325591464432,subsample_no_strap,0.02,1.0032945387710377
n1,n2,0.01983586706182511,subsample_no_strap,0.02,1.0082745532455586
n1,n2,0.01996639217645933,subsample_no_strap,0.02,1.0016832196444734
n1,n2,0.01987575111809499,subsample_no_strap,0.02,1.0062512798216663
n1,n2,0.020039611230309187,subsample_no_strap,0.02,0.9980233533548156
n1,n2,0.019980525436936663,subsample_no_strap,0.02,1.00097467722382
n1,n2,0.019870457450609467,subsample_no_strap,0.02,1.006519354157423
n1,n2,0.019792800610152688,subsample_no_strap,0.02,1.0104684220251796
n1,n2,0.0199790113415778,subsample_no_strap,0.02,1.0010505353875303
n1,n2,0.0198634346114507,subsample_no_strap,0.02,1.006875215249561
n1,n2,0.019922461248530855,subsample_no_strap,0.02,1.0038920267180775
n1,n2,0.01987494024089244,subsample_no_strap,0.02,1.0062923338431105
n1,n2,0.02000812452022287,subsample_no_strap,0.02,0.9995939389414206
n1,n2,0.019964309405925897,subsample_no_strap,0.02,1.0017877199430454
n1,n2,0.01993427216606224,subsample_no_strap,0.02,1.0032972276785537
n1,n2,0.019854991310880126,subsample_no_strap,0.02,1.0073033871860937
n1,n2,0.01978972565647721,subsample_no_strap,0.02,1.0106254299414186
n1,n2,0.019878178850613125,subsample_no_strap,0.02,1.0061283858195649
n1,n2,0.01988972143603177,subsample_no_strap,0.02,1.0055445001742689
n1,n2,0.019764588524285174,subsample_no_strap,0.02,1.0119107703874315
n1,n2,0.019871595599265032,subsample_no_strap,0.02,1.0064617056085683
n1,n2,0.019949015845436374,subsample_no_strap,0.02,1.002555722796485
n1,n2,0.01988982347494081,subsample_no_strap,0.02,1.0055393415229654
n1,n2,0.019867212822016464,subsample_no_strap,0.02,1.0066837346120532
n1,n2,0.019852575486268068,subsample_no_strap,0.02,1.0074259641442442
n1,n2,0.019933864291556275,subsample_no_strap,0.02,1.0033177565311178
n1,n2,0.01982044063539515,subsample_no_strap,0.02,1.0090593023590098
n1,n2,0.019922596566301784,subsample_no_strap,0.02,1.0038852081073175
n1,n2,0.01986630289678868,subsample_no_strap,0.02,1.0067298431875282
n1,n2,0.019887736034590684,subsample_no_strap,0.02,1.0056448841242691
n1,n2,0.01992511204800901,subsample_mean_mean,0.02,1.0037584708086231
n1,n2,0.019807386092444968,subsample_mean_mean,0.02,1.0097243476073048
n1,n2,0.01983488436567038,subsample_mean_mean,0.02,1.0083245070294131
n1,n2,0.019878054210943217,subsample_mean_mean,0.02,1.0061346944606706
n1,n2,0.01995723793627576,subsample_mean_mean,0.02,1.0021426844666972
n1,n2,0.01986478834954746,subsample_mean_mean,0.02,1.006806599097524
n1,n2,0.019910599282231482,subsample_mean_mean,0.02,1.004490106827086
n1,n2,0.01981253147131913,subsample_mean_mean,0.02,1.0094621189095518
n1,n2,0.01990237877414606,subsample_mean_mean,0.02,1.0049050029125537
n1,n2,0.01988549332332189,subsample_mean_mean,0.02,1.0057583020353742
n1,n2,0.01999855531699352,subsample_mean_mean,0.02,1.0000722393684736
n1,n2,0.019871405314467884,subsample_mean_mean,0.02,1.0064713432944017
n1,n2,0.019926408356889743,subsample_mean_mean,0.02,1.0036931714834003
n1,n2,0.0200149145634534,subsample_mean_mean,0.02,0.9992548275234394
n1,n2,0.01987715727487945,subsample_mean_mean,0.02,1.0061800952430855
n1,n2,0.01987566958372276,subsample_mean_mean,0.02,1.0062554076859411
n1,n2,0.019876731122017325,subsample_mean_mean,0.02,1.00620166752903
n1,n2,0.0198550476362993,subsample_mean_mean,0.02,1.0073005296363882
n1,n2,0.01991872891092496,subsample_mean_mean,0.02,1.0040801343016656
n1,n2,0.01995418571019189,subsample_mean_mean,0.02,1.0022959739111132
n1,n2,0.019878539263537037,subsample_mean_mean,0.02,1.006110143952366
n1,n2,0.019913685353704837,subsample_mean_mean,0.02,1.004334438591454
n1,n2,0.01985674548187276,subsample_mean_mean,0.02,1.007214400681019
n1,n2,0.019978892319878986,subsample_mean_mean,0.02,1.001056499018217
n1,n2,0.019996863779734454,subsample_mean_mean,0.02,1.0001568356068278
n1,n2,0.019918000215076972,subsample_mean_mean,0.02,1.004116868362164
n1,n2,0.019947714014695514,subsample_mean_mean,0.02,1.002621151740293
n1,n2,0.019849621817759584,subsample_mean_mean,0.02,1.0075758714005258
n1,n2,0.019927115917307836,subsample_mean_mean,0.02,1.003657532931239
n1,n2,0.01988919621919604,subsample_mean_mean,0.02,1.005571053731021
n1,n2,0.019854274265636303,subsample_mean_mean,0.02,1.0073397663603303
n1,n2,0.019888499164634255,subsample_mean_mean,0.02,1.0056062971088344
n1,n2,0.01997035856531789,subsample_mean_mean,0.02,1.0014842715309873
n1,n2,0.019857616909384326,subsample_mean_mean,0.02,1.0071702002946985
n1,n2,0.019949369278648432,subsample_mean_mean,0.02,1.002537961007407
n1,n2,0.01989355035169952,subsample_mean_mean,0.02,1.0053509628205397
n1,n2,0.019898255848649057,subsample_mean_mean,0.02,1.0051132195768728
n1,n2,0.019872911700632254,subsample_mean_mean,0.02,1.006395051781149
n1,n2,0.01991907851175145,subsample_mean_mean,0.02,1.0040625116368114
n1,n2,0.01988808286478096,subsample_mean_mean,0.02,1.0056273465863936
n1,n2,0.019832033735035316,subsample_mean_mean,0.02,1.0084694422775191
n1,n2,0.019889403051672985,subsample_mean_mean,0.02,1.0055605966674657
n1,n2,0.019899784382126737,subsample_mean_mean,0.02,1.0050360152627218
n1,n2,0.019945193108572824,subsample_mean_mean,0.02,1.0027478746948617
n1,n2,0.019766325900446084,subsample_mean_mean,0.02,1.0118218277251334
n1,n2,0.019856444216433324,subsample_mean_mean,0.02,1.0072296823138087
n1,n2,0.019843061826052392,subsample_mean_mean,0.02,1.0079089696601944
n1,n2,0.019919135196225627,subsample_mean_mean,0.02,1.004059654346324
n1,n2,0.019851606839902752,subsample_mean_mean,0.02,1.0074751208450778
n1,n2,0.01990750663866964,subsample_mean_mean,0.02,1.0046461549911376
n1,n2,0.019933800790428592,subsample_mean_mean,0.02,1.0033209527007614
n1,n2,0.020022618721354142,subsample_mean_mean,0.02,0.9988703415038306
n1,n2,0.019950482814711318,subsample_mean_mean,0.02,1.002482004357918
n1,n2,0.019936472176733264,subsample_mean_mean,0.02,1.0031865127743549
n1,n2,0.019742221120355744,subsample_mean_mean,0.02,1.0130572379912444
n1,n2,0.01981872821155549,subsample_mean_mean,0.02,1.0091464894472295
n1,n2,0.019860993795798584,subsample_mean_mean,0.02,1.0069989551192964
n1,n2,0.019987344660662848,subsample_mean_mean,0.02,1.0006331676144085
n1,n2,0.01985930750337218,subsample_mean_mean,0.02,1.0070844613591854
n1,n2,0.019803444909035708,subsample_mean_mean,0.02,1.0099252979401885
n1,n2,0.019923830733216432,subsample_mean_mean,0.02,1.0038230231828151
n1,n2,0.01993343657955981,subsample_mean_mean,0.02,1.0033392847326912
n1,n2,0.019874680484182745,subsample_mean_mean,0.02,1.0063054858123124
n1,n2,0.02002057811515631,subsample_mean_mean,0.02,0.9989721518011144
n1,n2,0.020028732166745656,subsample_mean_mean,0.02,0.9985654525455504
n1,n2,0.019899564937194608,subsample_mean_mean,0.02,1.0050470984226223
n1,n2,0.020002044698042058,subsample_mean_mean,0.02,0.9998977755488035
n1,n2,0.019785936463613,subsample_mean_mean,0.02,1.0108189742133598
n1,n2,0.01988927820949533,subsample_mean_mean,0.02,1.0055669084286734
n1,n2,0.019790305784197958,subsample_mean_mean,0.02,1.0105958047383723
n1,n2,0.01993411119760564,subsample_mean_mean,0.02,1.0033053293292693
n1,n2,0.01983565266796632,subsample_mean_mean,0.02,1.0082854511915855
n1,n2,0.01996617778260053,subsample_mean_mean,0.02,1.0016939755704741
n1,n2,0.0198755367242362,subsample_mean_mean,0.02,1.0062621340741975
n1,n2,0.0200393968364504,subsample_mean_mean,0.02,0.9980340308257812
n1,n2,0.019980311043077868,subsample_mean_mean,0.02,1.0009854179386737
n1,n2,0.01987024305675068,subsample_mean_mean,0.02,1.0065302141940955
n1,n2,0.019792586216293897,subsample_mean_mean,0.02,1.0104793674479666
n1,n2,0.01997879694771901,subsample_mean_mean,0.02,1.0010612777304095
n1,n2,0.01986322021759191,subsample_mean_mean,0.02,1.0068860829668975
n1,n2,0.019922246854672063,subsample_mean_mean,0.02,1.0039028301323203
n1,n2,0.019874725847033644,subsample_mean_mean,0.02,1.0063031889813492
n1,n2,0.020007910126364083,subsample_mean_mean,0.02,0.9996046500452009
n1,n2,0.019964095012067102,subsample_mean_mean,0.02,1.0017984781133926
n1,n2,0.01993405777220345,subsample_mean_mean,0.02,1.0033080182946246
n1,n2,0.01985477691702133,subsample_mean_mean,0.02,1.007314264148401
n1,n2,0.019789511262618416,subsample_mean_mean,0.02,1.0106363787659167
n1,n2,0.01987796445675433,subsample_mean_mean,0.02,1.0061392374209726
n1,n2,0.019889507042172974,subsample_mean_mean,0.02,1.0055553391842609
n1,n2,0.019764374130426383,subsample_mean_mean,0.02,1.0119217470798063
n1,n2,0.01987138120540624,subsample_mean_mean,0.02,1.0064725644012489
n1,n2,0.019948801451577583,subsample_mean_mean,0.02,1.002566497468366
n1,n2,0.01988960908108202,subsample_mean_mean,0.02,1.005550180421745
n1,n2,0.019866998428157676,subsample_mean_mean,0.02,1.0066945981962645
n1,n2,0.01985236109240928,subsample_mean_mean,0.02,1.0074368437539236
n1,n2,0.019933649897697484,subsample_mean_mean,0.02,1.0033285475887777
n1,n2,0.01982022624153636,subsample_mean_mean,0.02,1.0090702172756685
n1,n2,0.019922382172442996,subsample_mean_mean,0.02,1.0038960113748028
n1,n2,0.01986608850292989,subsample_mean_mean,0.02,1.0067407077669248
n1,n2,0.01988752164073189,subsample_mean_mean,0.02,1.0056557252985077
n1,n2,0.019925222650594168,subsample_main_main,0.02,1.0037528990625155
n1,n2,0.019807496695030128,subsample_main_main,0.02,1.0097187094327862
n1,n2,0.019834994968255536,subsample_main_main,0.02,1.0083188844770845
n1,n2,0.019878164813528373,subsample_main_main,0.02,1.006129096303131
n1,n2,0.019957348538860917,subsample_main_main,0.02,1.002137130644185
