tr_22 0.00001321		0.00001321		2	n1	n2	2	2
tr_22 0.00009288		0.00009288		2	n3	n4	5	5
tr_22 0.00006553		0.00006553		4	n5	n8	8	8
tr_22 0.00008736		0.00008736		2	n5	n6	9	9
tr_22 0.00181282		0.00181282		2	n7	n8	12	12
tr_23 0.02483453		0.02483453		4	n1	n4	1	1
tr_23 0.01751367		0.01751367		2	n1	n2	2	2
tr_23 0.01381093		0.01381093		2	n3	n4	5	5
tr_23 0.02050327		0.02050327		4	n5	n8	8	8
tr_23 0.00016352		0.00016352		2	n5	n6	9	9
tr_23 0.00010414		0.00010414		2	n7	n8	12	12
tr_24 0.00017128		0.00017128		4	n1	n4	1	1
tr_24 0.04026644		0.04026644		2	n1	n2	2	2
tr_24 0.00010425		0.00010425		2	n3	n4	5	5
tr_24 0.00518790		0.00518790		4	n5	n8	8	8
tr_24 0.00001552		0.00001552		2	n5	n6	9	9
tr_24 0.00001332		0.00001332		2	n7	n8	12	12
tr_25 0.00020695		0.00020695		4	n1	n4	1	1
tr_25 0.07319734		0.07319734		2	n1	n2	2	2
tr_25 0.04589533		0.04589533		2	n3	n4	5	5
tr_25 0.00691990		0.00691990		4	n5	n8	8	8
tr_25 0.00011283		0.00011283		2	n5	n6	9	9
tr_25 0.00005941		0.00005941		2	n7	n8	12	12
tr_26 0.09187717		0.09187717		4	n1	n4	1	1
tr_26 0.00023090		0.00023090		2	n1	n2	2	2
tr_26 0.00006620		0.00006620		2	n3	n4	5	5
tr_26 0.00004788		0.00004788		4	n5	n8	8	8
tr_26 0.01886167		0.01886167		2	n5	n6	9	9
tr_26 0.00001879		0.00001879		2	n7	n8	12	12
tr_27 0.02730040		0.02730040		4	n1	n4	1	1
tr_27 0.01492794		0.01492794		2	n1	n2	2	2
tr_27 0.00005992		0.00005992		2	n3	n4	5	5
tr_27 0.00021984		0.00021984		4	n5	n8	8	8
tr_27 0.11277728		0.11277728		2	n5	n6	9	9
tr_27 0.04342976		0.04342976		2	n7	n8	12	12
tr_28 0.01024551		0.01024551		4	n1	n4	1	1
tr_28 0.08512475		0.08512475		2	n1	n2	2	2
tr_28 0.00952107		0.00952107		2	n3	n4	5	5
tr_28 0.09170228		0.09170228		4	n5	n8	8	8
tr_28 0.00382068		0.00382068		2	n5	n6	9	9
tr_28 0.00431039		0.00431039		2	n7	n8	12	12
tr_29 0.00257286		0.00257286		4	n1	n4	1	1
tr_29 0.00002940		0.00002940		2	n1	n2	2	2
tr_29 0.00007623		0.00007623		2	n3	n4	5	5
tr_29 0.00004272		0.00004272		4	n5	n8	8	8
tr_29 0.00083077		0.00083077		2	n5	n6	9	9
tr_29 0.02857868		0.02857868		2	n7	n8	12	12
tr_3 0.00091715		0.00091715		4	n1	n4	1	1
tr_3 0.03358145		0.03358145		2	n1	n2	2	2
tr_3 0.00845209		0.00845209		2	n3	n4	5	5
tr_3 0.00001071		0.00001071		4	n5	n8	8	8
tr_3 0.00029672		0.00029672		2	n5	n6	9	9
tr_3 0.02811468		0.02811468		2	n7	n8	12	12
tr_30 0.00142872		0.00142872		4	n1	n4	1	1
tr_30 0.00027344		0.00027344		2	n1	n2	2	2
tr_30 0.00379970		0.00379970		2	n3	n4	5	5
tr_30 0.00030666		0.00030666		4	n5	n8	8	8
tr_30 0.00723496		0.00723496		2	n5	n6	9	9
tr_30 0.01520717		0.01520717		2	n7	n8	12	12
tr_31 0.00039023		0.00039023		4	n1	n4	1	1
tr_31 0.02373006		0.02373006		2	n1	n2	2	2
tr_31 0.00366150		0.00366150		2	n3	n4	5	5
tr_31 0.01653402		0.01653402		4	n5	n8	8	8
tr_31 0.02950048		0.02950048		2	n5	n6	9	9
tr_31 0.00044322		0.00044322		2	n7	n8	12	12
tr_32 0.00003769		0.00003769		4	n1	n4	1	1
tr_32 0.00603351		0.00603351		2	n1	n2	2	2
tr_32 0.00290152		0.00290152		2	n3	n4	5	5
tr_32 0.00066976		0.00066976		4	n5	n8	8	8
tr_32 0.08345377		0.08345377		2	n5	n6	9	9
tr_32 0.00014264		0.00014264		2	n7	n8	12	12
tr_33 0.00460079		0.00460079		4	n1	n4	1	1
tr_33 0.01296685		0.01296685		2	n1	n2	2	2
tr_33 0.00234825		0.00234825		2	n3	n4	5	5
tr_33 0.08101990		0.08101990		4	n5	n8	8	8
tr_33 0.05629329		0.05629329		2	n5	n6	9	9
tr_33 0.00053581		0.00053581		2	n7	n8	12	12
tr_34 0.00038171		0.00038171		4	n1	n4	1	1
tr_34 0.00018863		0.00018863		2	n1	n2	2	2
tr_34 0.00133018		0.00133018		2	n3	n4	5	5
tr_34 0.00066040		0.00066040		4	n5	n8	8	8
tr_34 0.04381747		0.04381747		2	n5	n6	9	9
tr_34 0.00120018		0.00120018		2	n7	n8	12	12
tr_35 0.06270165		0.06270165		4	n1	n4	1	1
tr_35 0.03875718		0.03875718		2	n1	n2	2	2
tr_35 0.10934160		0.10934160		2	n3	n4	5	5
tr_35 0.00088153		0.00088153		4	n5	n8	8	8
tr_35 0.00030982		0.00030982		2	n5	n6	9	9
tr_35 0.00008644		0.00008644		2	n7	n8	12	12
tr_36 0.04496459		0.04496459		4	n1	n4	1	1
tr_36 0.02294179		0.02294179		2	n1	n2	2	2
tr_36 0.00090264		0.00090264		2	n3	n4	5	5
tr_36 0.00176665		0.00176665		4	n5	n8	8	8
tr_36 0.03290703		0.03290703		2	n5	n6	9	9
tr_36 0.00659325		0.00659325		2	n7	n8	12	12
tr_37 0.00090419		0.00090419		4	n1	n4	1	1
tr_37 0.00002490		0.00002490		2	n1	n2	2	2
tr_37 0.00254915		0.00254915		2	n3	n4	5	5
