sample,variable,value_x,cond,rep_num,value_y,est_true
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425993_2,0.130866868706,rep,0.0,0.1306786107798112,1.0014406177496487
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425993_2,0.104051002654,rep,0.0,0.1042956215107319,0.9976545625483737
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425993_2,0.0,rep,0.0,0.0,
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425993_2,0.097200039282,rep,0.0,0.0974916720498126,0.997008639182395
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425993_2,0.188187927071,rep,0.0,0.1883303540695287,0.9992437384869137
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425993_2,0.150966945439,rep,0.0,0.1508904511584884,1.0005069524275678
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425993_2,0.017401091977,rep,0.0,0.0176475930465205,0.9860320289078118
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425993_2,0.179509527594,rep,0.0,0.1815381071454735,0.9888255993004933
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425993_2,0.145210660901,rep,0.0,0.144520495784106,1.0047755518215562
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425993_2,0.021450054297,rep,0.0,0.0215023039383637,0.9975700445164634
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425993_2,0.175206675094,rep,0.0,0.1742221775428925,1.0056508164746427
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425993_2,0.065834760302,rep,0.0,0.0659902723037328,0.9976434102132958
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425995_2,0.121666094447,rep,0.0,0.1212838049139521,1.0031520245701322
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425995_2,0.097963983327,rep,0.0,0.0984145012220924,0.9954222407318235
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425995_2,0.127809448539,rep,0.0,0.1279191867502359,0.9991421286045997
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425995_2,0.097120703622,rep,0.0,0.0984424925237672,0.9865729842075251
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425995_2,0.097200039282,rep,0.0,0.0974916720498126,0.997008639182395
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425995_2,0.0,rep,0.0,0.0,
