sample,variable,value_x,cond,rep_num,value_y,est_true
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425999_2,0.1508003750034024,rep,27.0,0.130754398905514,1.1533101468530635
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425999_2,0.1220556079212046,rep,27.0,0.1046066187875464,1.166805784719002
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425999_2,0.0323572583226862,rep,27.0,0.0176475930465205,1.8335224660603753
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425999_2,0.1171160369477138,rep,27.0,0.0977105025679926,1.198602339254347
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425999_2,0.2084635115886246,rep,27.0,0.1891187147356312,1.1022891725974104
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425999_2,0.1709284410812992,rep,27.0,0.1517088508486365,1.1266873364681838
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425999_2,0.0,rep,27.0,0.0,
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425999_2,0.2090983430214468,rep,27.0,0.1893652412993746,1.104206567090501
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425999_2,0.161190136270213,rep,27.0,0.1427225518123547,1.1293949990618068
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425999_2,0.0359127976410787,rep,27.0,0.0199004952758243,1.8046182842849448
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425999_2,0.1965237872696832,rep,27.0,0.1733012055212659,1.1340012706695664
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425999_2,0.0808080101262715,rep,27.0,0.0652648986223256,1.2381542273418773
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6426000_2,0.2136145323151324,rep,27.0,0.1903078244667239,1.1224684687228075
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6426000_2,0.2110559976713614,rep,27.0,0.1855711986409904,1.137331650692597
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6426000_2,0.2192426080119874,rep,27.0,0.194345333580696,1.1281084241775918
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6426000_2,0.2031922493738501,rep,27.0,0.1876174000110135,1.083013885502743
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6426000_2,0.2024280871439927,rep,27.0,0.1815381071454735,1.1150721483604502
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6426000_2,0.2051925714430862,rep,27.0,0.1876571123076779,1.0934441488508977
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6426000_2,0.1591253392669702,rep,27.0,0.1335730599958281,1.1912981500307036
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6426000_2,0.1995297033648481,rep,27.0,0.1734945494239108,1.150063238455543
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6426000_2,0.2090983430214468,rep,27.0,0.1893652412993746,1.104206567090501
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6426000_2,0.0,rep,27.0,0.0,
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6426000_2,0.2036351094923953,rep,27.0,0.1784852789509904,1.1409070299198776
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6426000_2,0.1749769933640746,rep,27.0,0.1508007729669739,1.1603189421475673
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6426000_2,0.1823831794970178,rep,27.0,0.1569457075681942,1.1620781627160512
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6426000_2,0.2043650613690754,rep,27.0,0.1863934809435522,1.0964174301297895
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6426001_2,0.1784519623416495,rep,27.0,0.1572887189288156,1.1345502942420924
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6426001_2,0.171109125871971,rep,27.0,0.1523040823095186,1.123470384229334
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6426001_2,0.1830340399645516,rep,27.0,0.1600887338677255,1.143328674932146
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6426001_2,0.1775600574827793,rep,27.0,0.1565250740038684,1.1343873089521175
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6426001_2,0.1648023989737978,rep,27.0,0.144520495784106,1.1403392859929724
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6426001_2,0.1716529064216732,rep,27.0,0.1486148842433672,1.1550182695064355
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6426001_2,0.1736997194337003,rep,27.0,0.1473945180614591,1.1784679764092225
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6426001_2,0.0352776024303297,rep,27.0,0.0155560809222316,2.267769279852071
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6426001_2,0.161190136270213,rep,27.0,0.1427225518123547,1.1293949990618068
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6426001_2,0.2036351094923953,rep,27.0,0.1784852789509904,1.1409070299198776
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6426001_2,0.0,rep,27.0,0.0,
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6426001_2,0.157969302464364,rep,27.0,0.1362407559089211,1.1594863916489773
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6426001_2,0.2053344349060893,rep,27.0,0.1812658171951768,1.132780786158908
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6426001_2,0.1731658695937803,rep,27.0,0.1532403063265667,1.130028213495937
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6426002_2,0.1533807899100491,rep,27.0,0.1316122133262828,1.165399365557354
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6426002_2,0.0863305663232641,rep,27.0,0.0682048224036681,1.265754579820168
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6426002_2,0.1563154526693784,rep,27.0,0.1340192114603572,1.1663660080227858
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6426002_2,0.1251026742394382,rep,27.0,0.1061571461778379,1.1784668177671442
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6426002_2,0.0372768180996993,rep,27.0,0.0215023039383637,1.733619718452181
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6426002_2,0.1209115420569666,rep,27.0,0.0990794227452697,1.2203496821719142
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6426002_2,0.2111788704903995,rep,27.0,0.1829733864828039,1.1541507459077738
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6426002_2,0.171114454704319,rep,27.0,0.1500867308393667,1.1401038169553952
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6426002_2,0.0359127976410787,rep,27.0,0.0199004952758243,1.8046182842849448
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6426002_2,0.1749769933640746,rep,27.0,0.1508007729669739,1.1603189421475673
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6426002_2,0.157969302464364,rep,27.0,0.1362407559089211,1.1594863916489773
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6426002_2,0.0,rep,27.0,0.0,
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6426002_2,0.1903008335494087,rep,27.0,0.1685631955693857,1.128958388019377
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6426002_2,0.0855379106068954,rep,27.0,0.0683347600303818,1.2517481669484907
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6426003_2,0.2072729300572371,rep,27.0,0.1826408070850522,1.1348664811840992
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6426003_2,0.1935278167369679,rep,27.0,0.1757586504227075,1.1010998108572452
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6426003_2,0.2073367518518115,rep,27.0,0.1864121149962923,1.1122493398883189
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6426003_2,0.2053075814228994,rep,27.0,0.1804291165611619,1.1378849785217686
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6426003_2,0.1942218260241807,rep,27.0,0.1742221775428925,1.11479393016061
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6426003_2,0.203385356257967,rep,27.0,0.175502830618652,1.1588722275363217
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6426003_2,0.2194792911048894,rep,27.0,0.1889109180737798,1.1618136915684831
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6426003_2,0.2043246294599611,rep,27.0,0.1768309152921428,1.1554802457613018
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6426003_2,0.1965237872696832,rep,27.0,0.1733012055212659,1.1340012706695664
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6426003_2,0.1823831794970178,rep,27.0,0.1569457075681942,1.1620781627160512
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6426003_2,0.2053344349060893,rep,27.0,0.1812658171951768,1.132780786158908
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6426003_2,0.1903008335494087,rep,27.0,0.1685631955693857,1.128958388019377
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6426003_2,0.0,rep,27.0,0.0,
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6426003_2,0.1536708591826836,rep,27.0,0.1297113295745292,1.1847142395868189
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6426004_2,0.1561069236689667,rep,27.0,0.135230197670116,1.1543791723929735
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6426004_2,0.0792810085686716,rep,27.0,0.063171406939788,1.2550141339140746
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6426004_2,0.1562481846893147,rep,27.0,0.1361972939122103,1.1472194505569895
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6426004_2,0.1268824789328672,rep,27.0,0.1080322530478714,1.174487019877692
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6426004_2,0.0817674244522734,rep,27.0,0.0659902723037328,1.2390829981110436
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6426004_2,0.121473767914277,rep,27.0,0.1019171252078916,1.1918876996039043
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6426004_2,0.2069119252878014,rep,27.0,0.191627199896692,1.0797628175924374
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6426004_2,0.1791922358831825,rep,27.0,0.1562940729062078,1.1465069183443437
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6426004_2,0.0808080101262715,rep,27.0,0.0652648986223256,1.2381542273418773
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6426004_2,0.2043650613690754,rep,27.0,0.1863934809435522,1.0964174301297895
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6426004_2,0.1731658695937803,rep,27.0,0.1532403063265667,1.130028213495937
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6426004_2,0.0855379106068954,rep,27.0,0.0683347600303818,1.2517481669484907
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6426004_2,0.1536708591826836,rep,27.0,0.1297113295745292,1.1847142395868189
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6426004_2,0.0,rep,27.0,0.0,
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425989_2,0.0,rep,28.0,0.0,
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425989_2,0.1408843683601857,rep,28.0,0.1189841292570541,1.1840601703763212
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425989_2,0.0911226215828288,rep,28.0,0.0677890509633087,1.344208545302538
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425989_2,0.1346099457173624,rep,28.0,0.1144760157660606,1.1758790242354942
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425989_2,0.1491278761878084,rep,28.0,0.1287122170038409,1.1586147737891757
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425989_2,0.1416868121456924,rep,28.0,0.1212838049139521,1.168225322797349
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425989_2,0.2195085703892624,rep,28.0,0.1925967203123766,1.139731611385889
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425989_2,0.1589901376237229,rep,28.0,0.1337027691308386,1.1891312248599628
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425989_2,0.1489478850703788,rep,28.0,0.1301465685440054,1.144462637292018
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425989_2,0.2205479864935756,rep,28.0,0.1903078244667239,1.1589013069304426
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425989_2,0.179661368325741,rep,28.0,0.1572887189288156,1.1422393770468093
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425989_2,0.1541399499015143,rep,28.0,0.1316122133262828,1.1711675231794976
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425989_2,0.210797197225428,rep,28.0,0.1826408070850522,1.1541626462878252
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425989_2,0.1553820383006081,rep,28.0,0.135230197670116,1.1490187914954544
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425990_2,0.1408843683601857,rep,28.0,0.1189841292570541,1.1840601703763212
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425990_2,0.0,rep,28.0,0.0,
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425990_2,0.1534934324415802,rep,28.0,0.1330056934969576,1.154036555924512
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425990_2,0.1239825066750448,rep,28.0,0.1054948845998315,1.1752466211545847
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425990_2,0.0817041998851567,rep,28.0,0.0656350056164093,1.2448265848053799
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425990_2,0.1169300752328034,rep,28.0,0.0984145012220924,1.1881386765241722
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425990_2,0.215223474944728,rep,28.0,0.1922800415627872,1.119323010310713
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425990_2,0.1748852462392278,rep,28.0,0.1546494402554966,1.1308495261948546
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425990_2,0.0806332565934188,rep,28.0,0.065077655376607,1.239031371471374
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425990_2,0.2057615818209775,rep,28.0,0.1855711986409904,1.1088012758868246
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425990_2,0.1689319089825513,rep,28.0,0.1523040823095186,1.109175187039576
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425990_2,0.0858171594149406,rep,28.0,0.0682048224036681,1.2582271515499952
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425990_2,0.1945057428541802,rep,28.0,0.1757586504227075,1.1066638392271737
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425990_2,0.0787661173406231,rep,28.0,0.063171406939788,1.2468634332570627
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425991_2,0.0911226215828288,rep,28.0,0.0677890509633087,1.344208545302538
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425991_2,0.1534934324415802,rep,28.0,0.1330056934969576,1.154036555924512
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425991_2,0.0,rep,28.0,0.0,
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425991_2,0.1351575966125946,rep,28.0,0.1126916643963014,1.1993575331116553
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425991_2,0.1494781932071668,rep,28.0,0.1306786107798112,1.1438612050983021
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425991_2,0.1488954942787001,rep,28.0,0.1279191867502359,1.1639809325040564
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425991_2,0.2231604158496759,rep,28.0,0.2017436644876099,1.106158235087384
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425991_2,0.1758926417898856,rep,28.0,0.1531925801837193,1.1481799025706256
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425991_2,0.1503981780072258,rep,28.0,0.130754398905514,1.1502341738873874
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425991_2,0.218631078124715,rep,28.0,0.194345333580696,1.1249618094582914
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425991_2,0.1793551467663534,rep,28.0,0.1600887338677255,1.120348337032554
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425991_2,0.1555414833338975,rep,28.0,0.1340192114603572,1.1605909454250638
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425991_2,0.2131040080036271,rep,28.0,0.1864121149962923,1.1431875444783497
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425991_2,0.1566131188613597,rep,28.0,0.1361972939122103,1.1498989030010316
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425992_2,0.1346099457173624,rep,28.0,0.1144760157660606,1.1758790242354942
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425992_2,0.1239825066750448,rep,28.0,0.1054948845998315,1.1752466211545847
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425992_2,0.1351575966125946,rep,28.0,0.1126916643963014,1.1993575331116553
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425992_2,0.0,rep,28.0,0.0,
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425992_2,0.1217909094496819,rep,28.0,0.1042956215107319,1.1677470989244716
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425992_2,0.1179565506667844,rep,28.0,0.0984424925237672,1.1982279973082341
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425992_2,0.2056706502771951,rep,28.0,0.1859794782249425,1.1058781981764465
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425992_2,0.1737515326014947,rep,28.0,0.1518980781663294,1.1438691963649181
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425992_2,0.1222855220707974,rep,28.0,0.1046066187875464,1.1690036776655255
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425992_2,0.2027713716551273,rep,28.0,0.1876174000110135,1.0807706089265932
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425992_2,0.1740258994766865,rep,28.0,0.1565250740038684,1.1118084472037086
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425992_2,0.1273922201757263,rep,28.0,0.1061571461778379,1.2000343336501784
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425992_2,0.2031831133620812,rep,28.0,0.1804291165611619,1.1261104484386595
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425992_2,0.1271363358444148,rep,28.0,0.1080322530478714,1.1768368450862354
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425993_2,0.1491278761878084,rep,28.0,0.1287122170038409,1.1586147737891757
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425993_2,0.0817041998851567,rep,28.0,0.0656350056164093,1.2448265848053799
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425993_2,0.1494781932071668,rep,28.0,0.1306786107798112,1.1438612050983021
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425993_2,0.1217909094496819,rep,28.0,0.1042956215107319,1.1677470989244716
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425993_2,0.0,rep,28.0,0.0,
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425993_2,0.118097235290828,rep,28.0,0.0974916720498126,1.2113571632096651
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425993_2,0.2084743723654988,rep,28.0,0.1883303540695287,1.1069610812101656
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425993_2,0.1715760042978713,rep,28.0,0.1508904511584884,1.1370898753404597
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425993_2,0.032449044550619,rep,28.0,0.0176475930465205,1.8387235281933725
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425993_2,0.1975720683605286,rep,28.0,0.1815381071454735,1.0883228401307856
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425993_2,0.1631395205638751,rep,28.0,0.144520495784106,1.1288331089562784
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425993_2,0.0373644543020455,rep,28.0,0.0215023039383637,1.7376953841388632
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425993_2,0.1962349537973137,rep,28.0,0.1742221775428925,1.1263488756992595
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425993_2,0.0809581032146152,rep,28.0,0.0659902723037328,1.2268187474964507
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425995_2,0.1416868121456924,rep,28.0,0.1212838049139521,1.168225322797349
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425995_2,0.1169300752328034,rep,28.0,0.0984145012220924,1.1881386765241722
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425995_2,0.1488954942787001,rep,28.0,0.1279191867502359,1.1639809325040564
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425995_2,0.1179565506667844,rep,28.0,0.0984424925237672,1.1982279973082341
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425995_2,0.118097235290828,rep,28.0,0.0974916720498126,1.2113571632096651
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425995_2,0.0,rep,28.0,0.0,
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425995_2,0.2118824494922751,rep,28.0,0.1882144537991404,1.1257501494459763
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425995_2,0.1722266990394358,rep,28.0,0.1482253069186688,1.16192506272857
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425995_2,0.1174062976400225,rep,28.0,0.0977105025679926,1.2015729584271089
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425995_2,0.2052232516596984,rep,28.0,0.1876571123076779,1.093607639678583
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425995_2,0.1700600527497897,rep,28.0,0.1486148842433672,1.1443002739301977
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425995_2,0.1216931594256888,rep,28.0,0.0990794227452697,1.2282384783221676
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425995_2,0.2065468573219281,rep,28.0,0.175502830618652,1.1768861880679937
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425995_2,0.1219395188628518,rep,28.0,0.1019171252078916,1.1964575984077093
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425997_2,0.2195085703892624,rep,28.0,0.1925967203123766,1.139731611385889
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425997_2,0.215223474944728,rep,28.0,0.1922800415627872,1.119323010310713
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425997_2,0.2231604158496759,rep,28.0,0.2017436644876099,1.106158235087384
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425997_2,0.2056706502771951,rep,28.0,0.1859794782249425,1.1058781981764465
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425997_2,0.2084743723654988,rep,28.0,0.1883303540695287,1.1069610812101656
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425997_2,0.2118824494922751,rep,28.0,0.1882144537991404,1.1257501494459763
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425997_2,0.0,rep,28.0,0.0,
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425997_2,0.1662810786567708,rep,28.0,0.1405426614690672,1.18313597393606
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425997_2,0.2109258140819673,rep,28.0,0.1891187147356312,1.1153090500684728
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425997_2,0.1559934267712917,rep,28.0,0.1335730599958281,1.1678509631819758
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425997_2,0.1751234327869762,rep,28.0,0.1473945180614591,1.1881271779317804
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425997_2,0.2058968425525697,rep,28.0,0.1829733864828039,1.1252830070558932
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425997_2,0.2182072739419753,rep,28.0,0.1889109180737798,1.1550802683450712
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425997_2,0.2092988057417009,rep,28.0,0.191627199896692,1.0922186717466822
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425998_2,0.1589901376237229,rep,28.0,0.1337027691308386,1.1891312248599628
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425998_2,0.1748852462392278,rep,28.0,0.1546494402554966,1.1308495261948546
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425998_2,0.1758926417898856,rep,28.0,0.1531925801837193,1.1481799025706256
